Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P59,0.00,180.00,60.00,0.00,5.4175e-07,7.5958e-07,8.4903e-07,7.4326e-08,5.7034e-07,2.3553e-07,5.5046e-07,7.5989e-07,8.4223e-07,7.0614e-08,5.7348e-07,2.3552e-07
P59,0.00,45.00,45.00,0.00,8.0057e-07,1.1325e-06,1.2640e-06,1.2032e-07,8.3971e-07,3.3981e-07,8.1342e-07,1.1332e-06,1.2542e-06,1.1518e-07,8.4430e-07,3.3974e-07
P59,55.00,180.00,45.00,0.00,8.3381e-07,1.1182e-06,1.2270e-06,1.0369e-07,8.1879e-07,3.3883e-07,8.4752e-07,1.1191e-06,1.2172e-06,9.8308e-08,8.2302e-07,3.3883e-07
P59,30.00,0.00,60.00,0.00,5.6763e-07,8.1698e-07,9.2807e-07,8.7362e-08,6.6228e-07,2.9255e-07,5.7666e-07,8.1688e-07,9.2036e-07,8.3116e-08,6.6569e-07,2.9255e-07
P59,0.00,135.00,30.00,0.00,1.0008e-06,1.4194e-06,1.5821e-06,1.5362e-07,1.0370e-06,4.1091e-07,1.0169e-06,1.4204e-06,1.5702e-06,1.4744e-07,1.0428e-06,4.1090e-07
P59,55.00,90.00,45.00,0.00,8.1164e-07,1.1414e-06,1.2811e-06,1.1422e-07,8.9251e-07,3.8454e-07,8.2469e-07,1.1417e-06,1.2706e-06,1.0846e-07,8.9701e-07,3.8452e-07
P59,0.00,180.00,45.00,0.00,8.0057e-07,1.1325e-06,1.2640e-06,1.2032e-07,8.3971e-07,3.3981e-07,8.1342e-07,1.1332e-06,1.2542e-06,1.1518e-07,8.4430e-07,3.3974e-07
P59,60.00,0.00,0.00,0.00,1.0799e-06,1.5140e-06,1.6938e-06,1.4245e-07,1.1413e-06,4.7130e-07,1.0973e-06,1.5145e-06,1.6804e-06,1.3511e-07,1.1475e-06,4.7133e-07
P59,60.00,0.00,45.00,0.00,8.5596e-07,1.2514e-06,1.4429e-06,1.3755e-07,1.0916e-06,5.1112e-07,8.6948e-07,1.2505e-06,1.4305e-06,1.3058e-07,1.0968e-06,5.1109e-07
P59,0.00,90.00,60.00,0.00,5.4175e-07,7.5958e-07,8.4903e-07,7.4326e-08,5.7034e-07,2.3553e-07,5.5046e-07,7.5989e-07,8.4223e-07,7.0614e-08,5.7348e-07,2.3552e-07
P59,0.00,45.00,0.00,0.00,1.1697e-06,1.6605e-06,1.8487e-06,1.8019e-07,1.1966e-06,4.6605e-07,1.1885e-06,1.6616e-06,1.8351e-06,1.7316e-07,1.2034e-06,4.6602e-07
P59,60.00,90.00,55.00,0.00,6.7343e-07,9.4157e-07,1.0605e-06,8.8670e-08,7.5379e-07,3.3396e-07,6.8430e-07,9.4152e-07,1.0517e-06,8.3588e-08,7.5752e-07,3.3395e-07
P59,60.00,0.00,60.00,0.00,6.7128e-07,1.0039e-06,1.1866e-06,1.1429e-07,9.6966e-07,4.8636e-07,6.8178e-07,1.0023e-06,1.1758e-06,1.0793e-07,9.7414e-07,4.8635e-07
P59,0.00,0.00,45.00,0.00,8.0057e-07,1.1325e-06,1.2640e-06,1.2032e-07,8.3971e-07,3.3981e-07,8.1342e-07,1.1332e-06,1.2542e-06,1.1518e-07,8.4430e-07,3.3974e-07
P59,30.00,45.00,30.00,0.00,9.9873e-07,1.4293e-06,1.6020e-06,1.5779e-07,1.0768e-06,4.4055e-07,1.0147e-06,1.4300e-06,1.5896e-06,1.5136e-07,1.0826e-06,4.4057e-07
P59,0.00,0.00,0.00,0.00,1.1697e-06,1.6605e-06,1.8487e-06,1.8019e-07,1.1966e-06,4.6605e-07,1.1885e-06,1.6616e-06,1.8351e-06,1.7316e-07,1.2034e-06,4.6602e-07
P59,0.00,0.00,30.00,0.00,1.0008e-06,1.4194e-06,1.5821e-06,1.5362e-07,1.0370e-06,4.1091e-07,1.0169e-06,1.4204e-06,1.5702e-06,1.4744e-07,1.0428e-06,4.1090e-07
P59,45.00,0.00,45.00,0.00,8.3548e-07,1.2149e-06,1.3823e-06,1.3930e-07,9.9552e-07,4.4288e-07,8.4873e-07,1.2148e-06,1.3709e-06,1.3320e-07,1.0004e-06,4.4285e-07
P59,60.00,135.00,55.00,0.00,6.8876e-07,9.2055e-07,1.0132e-06,8.0668e-08,6.8795e-07,2.9283e-07,7.0013e-07,9.2109e-07,1.0050e-06,7.5955e-08,6.9141e-07,2.9285e-07
P59,55.00,135.00,45.00,0.00,8.2248e-07,1.1204e-06,1.2383e-06,1.0601e-07,8.3589e-07,3.4945e-07,8.3591e-07,1.1211e-06,1.2283e-06,1.0054e-07,8.4018e-07,3.4945e-07
P59,60.00,180.00,45.00,0.00,8.3643e-07,1.1113e-06,1.2169e-06,9.8249e-08,8.1195e-07,3.3748e-07,8.5025e-07,1.1122e-06,1.2072e-06,9.2798e-08,8.1612e-07,3.3749e-07
P59,60.00,45.00,45.00,0.00,8.3122e-07,1.1991e-06,1.3706e-06,1.2523e-07,1.0081e-06,4.5932e-07,8.4442e-07,1.1986e-06,1.3590e-06,1.1872e-07,1.0130e-06,4.5929e-07
P59,55.00,135.00,55.00,0.00,6.8121e-07,9.1741e-07,1.0111e-06,8.3830e-08,6.8568e-07,2.9025e-07,6.9240e-07,9.1798e-07,1.0029e-06,7.9220e-08,6.8915e-07,2.9026e-07
P59,45.00,0.00,55.00,0.00,6.9118e-07,1.0094e-06,1.1571e-06,1.1564e-07,8.5922e-07,3.9547e-07,7.0211e-07,1.0089e-06,1.1473e-06,1.1024e-07,8.6336e-07,3.9544e-07
P59,30.00,0.00,30.00,0.00,1.0003e-06,1.4368e-06,1.6131e-06,1.6033e-07,1.0893e-06,4.4817e-07,1.0163e-06,1.4374e-06,1.6006e-06,1.5384e-07,1.0951e-06,4.4819e-07
P60,60.00,90.00,45.00,0.00,8.0038e-07,1.0136e-06,1.0796e-06,2.8125e-09,8.8027e-07,3.3795e-07,8.1503e-07,1.0188e-06,1.1032e-06,2.4910e-09,8.8507e-07,3.3850e-07
P60,0.00,180.00,55.00,0.00,6.2683e-07,8.0554e-07,8.5139e-07,1.6376e-09,6.5916e-07,2.4326e-07,6.3813e-07,8.1002e-07,8.6904e-07,1.3384e-09,6.6298e-07,2.4358e-07
P60,0.00,45.00,55.00,0.00,6.2683e-07,8.0554e-07,8.5139e-07,1.6376e-09,6.5916e-07,2.4326e-07,6.3813e-07,8.1002e-07,8.6904e-07,1.3384e-09,6.6298e-07,2.4358e-07
P60,60.00,135.00,30.00,0.00,9.6031e-07,1.1942e-06,1.2544e-06,3.1834e-09,9.8080e-07,3.6119e-07,9.7794e-07,1.2008e-06,1.2815e-06,2.7982e-09,9.8634e-07,3.6187e-07
P60,0.00,0.00,55.00,0.00,6.2683e-07,8.0554e-07,8.5139e-07,1.6376e-09,6.5916e-07,2.4326e-07,6.3813e-07,8.1002e-07,8.6904e-07,1.3384e-09,6.6298e-07,2.4358e-07
P60,60.00,90.00,60.00,0.00,5.8854e-07,7.3672e-07,7.8921e-07,2.5746e-09,6.6096e-07,2.5794e-07,5.9944e-07,7.4028e-07,8.0718e-07,2.3613e-09,6.6458e-07,2.5847e-07
P60,60.00,0.00,60.00,0.00,6.6220e-07,8.8475e-07,9.8766e-07,2.7688e-09,9.2362e-07,4.0097e-07,6.7414e-07,8.8795e-07,1.0096e-06,2.4853e-09,9.2842e-07,4.0179e-07
P60,45.00,135.00,45.00,0.00,8.1279e-07,1.0207e-06,1.0697e-06,2.4387e-09,8.3145e-07,3.0833e-07,8.2757e-07,1.0264e-06,1.0920e-06,2.0689e-09,8.3607e-07,3.0879e-07
P60,55.00,0.00,45.00,0.00,8.4086e-07,1.1130e-06,1.2073e-06,2.5512e-09,1.0300e-06,4.1933e-07,8.5593e-07,1.1182e-06,1.2327e-06,2.1459e-09,1.0354e-06,4.2002e-07
P60,45.00,45.00,55.00,0.00,6.6720e-07,8.7369e-07,9.4121e-07,2.0210e-09,7.8680e-07,3.1351e-07,6.7921e-07,8.7800e-07,9.6107e-07,1.7081e-09,7.9100e-07,3.1400e-07
P60,0.00,135.00,30.00,0.00,9.9190e-07,1.2961e-06,1.3659e-06,2.1443e-09,1.0248e-06,3.6995e-07,1.0095e-06,1.3034e-06,1.3924e-06,1.5635e-09,1.0307e-06,3.7050e-07
P60,60.00,0.00,55.00,0.00,7.3186e-07,9.7362e-07,1.0767e-06,2.8005e-09,9.8016e-07,4.1849e-07,7.4504e-07,9.7749e-07,1.1002e-06,2.4784e-09,9.8521e-07,4.1920e-07
P60,30.00,180.00,30.00,0.00,9.9571e-07,1.2781e-06,1.3405e-06,2.4060e-09,1.0108e-06,3.6550e-07,1.0136e-06,1.2854e-06,1.3670e-06,1.8676e-09,1.0166e-06,3.6608e-07
P60,30.00,45.00,30.00,0.00,9.8926e-07,1.3011e-06,1.3791e-06,2.1906e-09,1.0617e-06,3.9365e-07,1.0069e-06,1.3082e-06,1.4062e-06,1.6248e-09,1.0677e-06,3.9430e-07
P60,55.00,135.00,55.00,0.00,6.7530e-07,8.2233e-07,8.5972e-07,2.6594e-09,6.8225e-07,2.5598e-07,6.8784e-07,8.2690e-07,8.7859e-07,2.4053e-09,6.8600e-07,2.5640e-07
P60,30.00,135.00,55.00,0.00,6.4410e-07,8.1009e-07,8.5032e-07,1.9150e-09,6.5941e-07,2.4336e-07,6.5582e-07,8.1468e-07,8.6816e-07,1.6282e-09,6.6317e-07,2.4371e-07
P60,30.00,45.00,60.00,0.00,5.5559e-07,7.2018e-07,7.7102e-07,1.6394e-09,6.2752e-07,2.4241e-07,5.6563e-07,7.2390e-07,7.8747e-07,1.3899e-09,6.3104e-07,2.4284e-07
P60,30.00,180.00,45.00,0.00,8.0901e-07,1.0236e-06,1.0714e-06,2.1894e-09,8.1743e-07,2.9851e-07,8.2362e-07,1.0295e-06,1.0932e-06,1.7922e-09,8.2207e-07,2.9891e-07
P60,60.00,90.00,55.00,0.00,6.6610e-07,8.3828e-07,8.9593e-07,2.6631e-09,7.4362e-07,2.8925e-07,6.7837e-07,8.4244e-07,9.1598e-07,2.4106e-09,7.4766e-07,2.8974e-07
P60,60.00,90.00,30.00,0.00,9.5026e-07,1.2081e-06,1.2825e-06,2.9760e-09,1.0227e-06,3.8427e-07,9.6757e-07,1.2145e-06,1.3102e-06,2.5784e-09,1.0284e-06,3.8499e-07
P60,30.00,45.00,45.00,0.00,8.0282e-07,1.0539e-06,1.1218e-06,1.9375e-09,8.8544e-07,3.3613e-07,8.1715e-07,1.0595e-06,1.1444e-06,1.5085e-09,8.9032e-07,3.3660e-07
P60,60.00,135.00,45.00,0.00,8.1514e-07,9.9697e-07,1.0438e-06,3.0958e-09,8.2517e-07,3.0765e-07,8.3024e-07,1.0025e-06,1.0667e-06,2.7881e-09,8.2973e-07,3.0816e-07
P60,60.00,45.00,45.00,0.00,8.2164e-07,1.0700e-06,1.1578e-06,2.7778e-09,9.8331e-07,3.9440e-07,8.3651e-07,1.0751e-06,1.1829e-06,2.4228e-09,9.8853e-07,3.9505e-07
P60,0.00,180.00,30.00,0.00,9.9190e-07,1.2961e-06,1.3659e-06,2.1443e-09,1.0248e-06,3.6995e-07,1.0095e-06,1.3034e-06,1.3924e-06,1.5635e-09,1.0307e-06,3.7050e-07
P60,0.00,135.00,60.00,0.00,5.3642e-07,6.8390e-07,7.2351e-07,1.5187e-09,5.6416e-07,2.0818e-07,5.4615e-07,6.8768e-07,7.3893e-07,1.2838e-09,5.6747e-07,2.0853e-07
P60,30.00,90.00,60.00,0.00,5.5033e-07,7.0053e-07,7.4293e-07,1.6826e-09,5.9073e-07,2.2222e-07,5.6034e-07,7.0431e-07,7.5888e-07,1.4470e-09,5.9410e-07,2.2262e-07
P60,45.00,90.00,45.00,0.00,8.0471e-07,1.0360e-06,1.0984e-06,2.2486e-09,8.7216e-07,3.3079e-07,8.1923e-07,1.0416e-06,1.1212e-06,1.8633e-09,8.7694e-07,3.3128e-07
P60,0.00,90.00,60.00,0.00,5.3642e-07,6.8390e-07,7.2351e-07,1.5187e-09,5.6416e-07,2.0818e-07,5.4615e-07,6.8768e-07,7.3893e-07,1.2838e-09,5.6747e-07,2.0853e-07
P60,45.00,0.00,45.00,0.00,8.2661e-07,1.0955e-06,1.1790e-06,2.1886e-09,9.7346e-07,3.8657e-07,8.4136e-07,1.1010e-06,1.2030e-06,1.7579e-09,9.7860e-07,3.8717e-07
P60,30.00,90.00,45.00,0.00,8.0017e-07,1.0361e-06,1.0957e-06,2.0068e-09,8.5173e-07,3.1750e-07,8.1452e-07,1.0418e-06,1.1178e-06,1.5945e-09,8.5650e-07,3.1793e-07
P60,60.00,180.00,60.00,0.00,6.2375e-07,7.2506e-07,7.4789e-07,3.1087e-09,5.8941e-07,2.1883e-07,6.3562e-07,7.2913e-07,7.6487e-07,2.9058e-09,5.9267e-07,2.1929e-07
P60,0.00,180.00,60.00,0.00,5.3642e-07,6.8390e-07,7.2351e-07,1.5187e-09,5.6416e-07,2.0818e-07,5.4615e-07,6.8768e-07,7.3893e-07,1.2838e-09,5.6747e-07,2.0853e-07
P60,0.00,0.00,60.00,0.00,5.3642e-07,6.8390e-07,7.2351e-07,1.5187e-09,5.6416e-07,2.0818e-07,5.4615e-07,6.8768e-07,7.3893e-07,1.2838e-09,5.6747e-07,2.0853e-07
P60,60.00,180.00,55.00,0.00,6.9984e-07,8.2390e-07,8.5160e-07,3.1870e-09,6.6938e-07,2.4853e-07,7.1304e-07,8.2857e-07,8.7064e-07,2.9478e-09,6.7306e-07,2.4897e-07
P60,30.00,90.00,0.00,0.00,1.1451e-06,1.4960e-06,1.5766e-06,2.4797e-09,1.1834e-06,4.2712e-07,1.1654e-06,1.5044e-06,1.6073e-06,1.8113e-09,1.1903e-06,4.2778e-07
P60,60.00,180.00,30.00,0.00,9.6907e-07,1.1926e-06,1.2466e-06,3.3052e-09,9.6733e-07,3.5375e-07,9.8692e-07,1.1993e-06,1.2736e-06,2.9232e-09,9.7280e-07,3.5441e-07
P60,0.00,135.00,0.00,0.00,1.1592e-06,1.5199e-06,1.5999e-06,2.3918e-09,1.1827e-06,4.2135e-07,1.1798e-06,1.5285e-06,1.6304e-06,1.6770e-09,1.1897e-06,4.2196e-07
P60,55.00,90.00,55.00,0.00,6.6200e-07,8.3862e-07,8.9411e-07,2.3963e-09,7.3500e-07,2.8494e-07,6.7412e-07,8.4292e-07,9.1370e-07,2.1292e-09,7.3899e-07,2.8541e-07
P60,30.00,180.00,0.00,0.00,1.1451e-06,1.4960e-06,1.5766e-06,2.4797e-09,1.1834e-06,4.2712e-07,1.1654e-06,1.5044e-06,1.6073e-06,1.8113e-09,1.1903e-06,4.2778e-07
P60,0.00,0.00,45.00,0.00,7.9328e-07,1.0296e-06,1.0868e-06,1.8633e-09,8.2981e-07,3.0410e-07,8.0745e-07,1.0354e-06,1.1085e-06,1.4385e-09,8.3457e-07,3.0448e-07
P60,30.00,135.00,60.00,0.00,5.5535e-07,6.9181e-07,7.2614e-07,1.7965e-09,5.6621e-07,2.0874e-07,5.6553e-07,6.9570e-07,7.4177e-07,1.5687e-09,5.6948e-07,2.0911e-07
P60,0.00,180.00,0.00,0.00,1.1592e-06,1.5199e-06,1.5999e-06,2.3918e-09,1.1827e-06,4.2135e-07,1.1798e-06,1.5285e-06,1.6304e-06,1.6770e-09,1.1897e-06,4.2196e-07
P60,0.00,45.00,0.00,0.00,1.1592e-06,1.5199e-06,1.5999e-06,2.3918e-09,1.1827e-06,4.2135e-07,1.1798e-06,1.5285e-06,1.6304e-06,1.6770e-09,1.1897e-06,4.2196e-07
P60,0.00,90.00,30.00,0.00,9.9190e-07,1.2961e-06,1.3659e-06,2.1443e-09,1.0248e-06,3.6995e-07,1.0095e-06,1.3034e-06,1.3924e-06,1.5635e-09,1.0307e-06,3.7050e-07
P60,30.00,0.00,60.00,0.00,5.6142e-07,7.3288e-07,7.8776e-07,1.6432e-09,6.4871e-07,2.5404e-07,5.7154e-07,7.3657e-07,8.0450e-07,1.3853e-09,6.5231e-07,2.5450e-07
P60,55.00,90.00,45.00,0.00,8.0352e-07,1.0252e-06,1.0898e-06,2.5609e-09,8.8054e-07,3.3726e-07,8.1813e-07,1.0306e-06,1.1131e-06,2.2125e-09,8.8532e-07,3.3780e-07
P60,55.00,45.00,45.00,0.00,8.2109e-07,1.0748e-06,1.1584e-06,2.5098e-09,9.6951e-07,3.8611e-07,8.3588e-07,1.0801e-06,1.1829e-06,2.1283e-09,9.7464e-07,3.8674e-07
P60,30.00,0.00,55.00,0.00,6.4932e-07,8.5251e-07,9.1389e-07,1.7400e-09,7.4329e-07,2.8957e-07,6.6095e-07,8.5690e-07,9.3282e-07,1.4186e-09,7.4736e-07,2.9000e-07
P60,30.00,135.00,0.00,0.00,1.1451e-06,1.4960e-06,1.5766e-06,2.4797e-09,1.1834e-06,4.2712e-07,1.1654e-06,1.5044e-06,1.6073e-06,1.8113e-09,1.1903e-06,4.2778e-07
P60,0.00,45.00,30.00,0.00,9.9190e-07,1.2961e-06,1.3659e-06,2.1443e-09,1.0248e-06,3.6995e-07,1.0095e-06,1.3034e-06,1.3924e-06,1.5635e-09,1.0307e-06,3.7050e-07
P60,0.00,45.00,45.00,0.00,7.9328e-07,1.0296e-06,1.0868e-06,1.8633e-09,8.2981e-07,3.0410e-07,8.0745e-07,1.0354e-06,1.1085e-06,1.4385e-09,8.3457e-07,3.0448e-07
P60,30.00,45.00,55.00,0.00,6.4392e-07,8.3998e-07,8.9732e-07,1.7424e-09,7.2260e-07,2.7818e-07,6.5549e-07,8.4438e-07,9.1598e-07,1.4302e-09,7.2660e-07,2.7859e-07
P60,30.00,0.00,45.00,0.00,8.0643e-07,1.0641e-06,1.1356e-06,1.9239e-09,9.0269e-07,3.4567e-07,8.2080e-07,1.0698e-06,1.1584e-06,1.4860e-09,9.0763e-07,3.4615e-07
P60,0.00,45.00,60.00,0.00,5.3642e-07,6.8390e-07,7.2351e-07,1.5187e-09,5.6416e-07,2.0818e-07,5.4615e-07,6.8768e-07,7.3893e-07,1.2838e-09,5.6747e-07,2.0853e-07
P60,30.00,135.00,45.00,0.00,8.0496e-07,1.0259e-06,1.0772e-06,2.1258e-09,8.2619e-07,3.0337e-07,8.1947e-07,1.0317e-06,1.0991e-06,1.7250e-09,8.3087e-07,3.0378e-07
P60,60.00,45.00,30.00,0.00,9.5816e-07,1.2407e-06,1.3299e-06,2.8944e-09,1.0857e-06,4.1883e-07,9.7549e-07,1.2471e-06,1.3585e-06,2.4746e-09,1.0916e-06,4.1963e-07
P60,60.00,180.00,0.00,0.00,1.0689e-06,1.3610e-06,1.4412e-06,3.1058e-09,1.1277e-06,4.1557e-07,1.0883e-06,1.3684e-06,1.4722e-06,2.6500e-09,1.1342e-06,4.1632e-07
P60,60.00,135.00,60.00,0.00,6.0564e-07,7.2227e-07,7.5457e-07,2.8810e-09,6.0469e-07,2.2721e-07,6.1706e-07,7.2615e-07,7.7175e-07,2.6776e-09,6.0803e-07,2.2768e-07
P60,55.00,180.00,55.00,0.00,6.8888e-07,8.2182e-07,8.5085e-07,2.8400e-09,6.6633e-07,2.4726e-07,7.0177e-07,8.2653e-07,8.6951e-07,2.5885e-09,6.7001e-07,2.4768e-07
P60,0.00,90.00,45.00,0.00,7.9328e-07,1.0296e-06,1.0868e-06,1.8633e-09,8.2981e-07,3.0410e-07,8.0745e-07,1.0354e-06,1.1085e-06,1.4385e-09,8.3457e-07,3.0448e-07
P60,0.00,180.00,45.00,0.00,7.9328e-07,1.0296e-06,1.0868e-06,1.8633e-09,8.2981e-07,3.0410e-07,8.0745e-07,1.0354e-06,1.1085e-06,1.4385e-09,8.3457e-07,3.0448e-07
P60,0.00,135.00,55.00,0.00,6.2683e-07,8.0554e-07,8.5139e-07,1.6376e-09,6.5916e-07,2.4326e-07,6.3813e-07,8.1002e-07,8.6904e-07,1.3384e-09,6.6298e-07,2.4358e-07
P60,45.00,180.00,45.00,0.00,8.2025e-07,1.0177e-06,1.0609e-06,2.5512e-09,8.1799e-07,3.0092e-07,8.3523e-07,1.0235e-06,1.0829e-06,2.1858e-09,8.2255e-07,3.0136e-07
P60,60.00,45.00,60.00,0.00,6.2141e-07,8.0886e-07,8.8790e-07,2.6273e-09,7.9369e-07,3.3020e-07,6.3274e-07,8.1221e-07,9.0786e-07,2.3793e-09,7.9791e-07,3.3087e-07
P60,30.00,90.00,55.00,0.00,6.3913e-07,8.1983e-07,8.6847e-07,1.7962e-09,6.8529e-07,2.5764e-07,6.5068e-07,8.2430e-07,8.8664e-07,1.4999e-09,6.8915e-07,2.5801e-07
P60,60.00,135.00,55.00,0.00,6.8262e-07,8.2217e-07,8.5934e-07,2.9687e-09,6.8562e-07,2.5747e-07,6.9540e-07,8.2666e-07,8.7859e-07,2.7281e-09,6.8939e-07,2.5791e-07
P60,30.00,90.00,30.00,0.00,9.8941e-07,1.2892e-06,1.3608e-06,2.2620e-09,1.0382e-06,3.8061e-07,1.0070e-06,1.2964e-06,1.3876e-06,1.7093e-09,1.0440e-06,3.8123e-07
P60,30.00,45.00,0.00,0.00,1.1451e-06,1.4960e-06,1.5766e-06,2.4797e-09,1.1834e-06,4.2712e-07,1.1654e-06,1.5044e-06,1.6073e-06,1.8113e-09,1.1903e-06,4.2778e-07
P60,60.00,180.00,45.00,0.00,8.2968e-07,9.9726e-07,1.0355e-06,3.2832e-09,8.0900e-07,2.9872e-07,8.4514e-07,1.0029e-06,1.0582e-06,2.9780e-09,8.1349e-07,2.9921e-07
P60,60.00,0.00,0.00,0.00,1.0689e-06,1.3610e-06,1.4412e-06,3.1058e-09,1.1277e-06,4.1557e-07,1.0883e-06,1.3684e-06,1.4722e-06,2.6500e-09,1.1342e-06,4.1632e-07
P60,0.00,135.00,45.00,0.00,7.9328e-07,1.0296e-06,1.0868e-06,1.8633e-09,8.2981e-07,3.0410e-07,8.0745e-07,1.0354e-06,1.1085e-06,1.4385e-09,8.3457e-07,3.0448e-07
P60,45.00,135.00,55.00,0.00,6.6161e-07,8.1872e-07,8.5709e-07,2.2572e-09,6.7298e-07,2.5096e-07,6.7377e-07,8.2333e-07,8.7542e-07,1.9847e-09,6.7672e-07,2.5135e-07
P60,60.00,0.00,45.00,0.00,8.4576e-07,1.1155e-06,1.2165e-06,2.8426e-09,1.0577e-06,4.3517e-07,8.6099e-07,1.1205e-06,1.2427e-06,2.4618e-09,1.0632e-06,4.3590e-07
P60,60.00,45.00,55.00,0.00,6.9639e-07,9.0809e-07,9.9137e-07,2.6844e-09,8.7020e-07,3.5837e-07,7.0904e-07,9.1207e-07,1.0133e-06,2.3956e-09,8.7480e-07,3.5898e-07
P60,0.00,90.00,55.00,0.00,6.2683e-07,8.0554e-07,8.5139e-07,1.6376e-09,6.5916e-07,2.4326e-07,6.3813e-07,8.1002e-07,8.6904e-07,1.3384e-09,6.6298e-07,2.4358e-07
P60,0.00,0.00,30.00,0.00,9.9190e-07,1.2961e-06,1.3659e-06,2.1443e-09,1.0248e-06,3.6995e-07,1.0095e-06,1.3034e-06,1.3924e-06,1.5635e-09,1.0307e-06,3.7050e-07
P60,45.00,45.00,45.00,0.00,8.1518e-07,1.0715e-06,1.1480e-06,2.1793e-09,9.3543e-07,3.6562e-07,8.2977e-07,1.0770e-06,1.1716e-06,1.7662e-09,9.4043e-07,3.6618e-07
P60,60.00,0.00,30.00,0.00,9.6775e-07,1.2621e-06,1.3583e-06,2.8991e-09,1.1220e-06,4.3875e-07,9.8521e-07,1.2683e-06,1.3873e-06,2.4656e-09,1.1281e-06,4.3959e-07
P60,45.00,90.00,55.00,0.00,6.5248e-07,8.3291e-07,8.8508e-07,2.0603e-09,7.1431e-07,2.7372e-07,6.6434e-07,8.3733e-07,9.0395e-07,1.7749e-09,7.1823e-07,2.7414e-07
P60,30.00,0.00,0.00,0.00,1.1451e-06,1.4960e-06,1.5766e-06,2.4797e-09,1.1834e-06,4.2712e-07,1.1654e-06,1.5044e-06,1.6073e-06,1.8113e-09,1.1903e-06,4.2778e-07
P60,60.00,45.00,0.00,0.00,1.0689e-06,1.3610e-06,1.4412e-06,3.1058e-09,1.1277e-06,4.1557e-07,1.0883e-06,1.3684e-06,1.4722e-06,2.6500e-09,1.1342e-06,4.1632e-07
P60,55.00,180.00,45.00,0.00,8.2725e-07,1.0073e-06,1.0472e-06,2.9661e-09,8.1455e-07,3.0089e-07,8.4254e-07,1.0131e-06,1.0696e-06,2.6364e-09,8.1906e-07,3.0137e-07
P60,30.00,135.00,30.00,0.00,9.9328e-07,1.2809e-06,1.3460e-06,2.3587e-09,1.0183e-06,3.6962e-07,1.0110e-06,1.2882e-06,1.3726e-06,1.8166e-09,1.0241e-06,3.7021e-07
P60,0.00,90.00,0.00,0.00,1.1592e-06,1.5199e-06,1.5999e-06,2.3918e-09,1.1827e-06,4.2135e-07,1.1798e-06,1.5285e-06,1.6304e-06,1.6770e-09,1.1897e-06,4.2196e-07
P60,45.00,0.00,55.00,0.00,6.8346e-07,9.0495e-07,9.8119e-07,2.0552e-09,8.3611e-07,3.4056e-07,6.9571e-07,9.0924e-07,1.0017e-06,1.7225e-09,8.4050e-07,3.4110e-07
P60,55.00,135.00,45.00,0.00,8.1541e-07,1.0083e-06,1.0558e-06,2.8084e-09,8.2982e-07,3.0933e-07,8.3040e-07,1.0139e-06,1.0784e-06,2.4754e-09,8.3439e-07,3.0982e-07
P60,55.00,0.00,55.00,0.00,7.1497e-07,9.5068e-07,1.0429e-06,2.4724e-09,9.2652e-07,3.8976e-07,7.2781e-07,9.5477e-07,1.0653e-06,2.1415e-09,9.3129e-07,3.9041e-07
P60,45.00,180.00,55.00,0.00,6.7097e-07,8.1772e-07,8.5001e-07,2.3829e-09,6.6052e-07,2.4408e-07,6.8335e-07,8.2244e-07,8.6818e-07,2.1133e-09,6.6421e-07,2.4446e-07
P60,30.00,180.00,55.00,0.00,6.4838e-07,8.0789e-07,8.4445e-07,1.9824e-09,6.5052e-07,2.3847e-07,6.6022e-07,8.1253e-07,8.6217e-07,1.6986e-09,6.5425e-07,2.3881e-07
P60,55.00,45.00,55.00,0.00,6.8711e-07,8.9907e-07,9.7643e-07,2.3909e-09,8.4222e-07,3.4358e-07,6.9953e-07,9.0322e-07,9.9755e-07,2.0888e-09,8.4665e-07,3.4415e-07
P60,60.00,90.00,0.00,0.00,1.0689e-06,1.3610e-06,1.4412e-06,3.1058e-09,1.1277e-06,4.1557e-07,1.0883e-06,1.3684e-06,1.4722e-06,2.6500e-09,1.1342e-06,4.1632e-07
P60,30.00,0.00,30.00,0.00,9.9061e-07,1.3077e-06,1.3884e-06,2.1689e-09,1.0732e-06,3.9998e-07,1.0082e-06,1.3148e-06,1.4156e-06,1.5965e-09,1.0792e-06,4.0064e-07
P60,0.00,0.00,0.00,0.00,1.1592e-06,1.5199e-06,1.5999e-06,2.3918e-09,1.1827e-06,4.2135e-07,1.1798e-06,1.5285e-06,1.6304e-06,1.6770e-09,1.1897e-06,4.2196e-07
P60,60.00,135.00,0.00,0.00,1.0689e-06,1.3610e-06,1.4412e-06,3.1058e-09,1.1277e-06,4.1557e-07,1.0883e-06,1.3684e-06,1.4722e-06,2.6500e-09,1.1342e-06,4.1632e-07
P60,30.00,180.00,60.00,0.00,5.6005e-07,6.9059e-07,7.2144e-07,1.8638e-09,5.5833e-07,2.0439e-07,5.7035e-07,6.9454e-07,7.3697e-07,1.6380e-09,5.6156e-07,2.0475e-07
