Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P55,45.00,90.00,45.00,0.00,9.2665e-07,1.2727e-06,1.4036e-06,1.1513e-08,7.7319e-07,2.8670e-07,9.4256e-07,1.2744e-06,1.4056e-06,7.5138e-09,7.7822e-07,2.8670e-07
P55,45.00,180.00,45.00,0.00,9.1013e-07,1.2012e-06,1.3013e-06,1.0490e-08,6.7430e-07,2.3657e-07,9.2597e-07,1.2033e-06,1.3037e-06,7.0159e-09,6.7908e-07,2.3649e-07
P55,0.00,180.00,60.00,0.00,6.1795e-07,8.3965e-07,9.2325e-07,7.1587e-09,4.8548e-07,1.7481e-07,6.2862e-07,8.4082e-07,9.2480e-07,4.6324e-09,4.8891e-07,1.7471e-07
P55,45.00,45.00,55.00,0.00,7.8638e-07,1.1091e-06,1.2484e-06,1.0704e-08,7.6344e-07,3.0823e-07,7.9981e-07,1.1097e-06,1.2495e-06,6.8576e-09,7.6776e-07,3.0835e-07
P55,55.00,135.00,45.00,0.00,8.9173e-07,1.1710e-06,1.2740e-06,1.0308e-08,6.8713e-07,2.4927e-07,9.0733e-07,1.1728e-06,1.2763e-06,6.9326e-09,6.9179e-07,2.4923e-07
P55,55.00,180.00,55.00,0.00,7.2340e-07,9.0870e-07,9.7452e-07,8.4568e-09,5.2253e-07,1.8876e-07,7.3631e-07,9.1030e-07,9.7633e-07,5.9784e-09,5.2613e-07,1.8872e-07
P55,30.00,180.00,60.00,0.00,6.1681e-07,8.0784e-07,8.7683e-07,6.9681e-09,4.5597e-07,1.6148e-07,6.2761e-07,8.0919e-07,8.7841e-07,4.6616e-09,4.5926e-07,1.6136e-07
P55,0.00,45.00,45.00,0.00,9.4557e-07,1.3060e-06,1.4296e-06,1.1830e-08,7.2231e-07,2.5122e-07,9.6170e-07,1.3083e-06,1.4321e-06,7.8464e-09,7.2750e-07,2.5115e-07
P55,0.00,135.00,55.00,0.00,7.3159e-07,1.0017e-06,1.0997e-06,8.7401e-09,5.7093e-07,2.0305e-07,7.4414e-07,1.0032e-06,1.1016e-06,5.6915e-09,5.7497e-07,2.0300e-07
P55,55.00,90.00,55.00,0.00,7.3568e-07,9.9501e-07,1.1053e-06,9.1706e-09,6.5445e-07,2.5590e-07,7.4848e-07,9.9579e-07,1.1067e-06,6.0531e-09,6.5842e-07,2.5594e-07
P55,0.00,0.00,60.00,0.00,6.1795e-07,8.3965e-07,9.2325e-07,7.1587e-09,4.8548e-07,1.7481e-07,6.2862e-07,8.4082e-07,9.2480e-07,4.6324e-09,4.8891e-07,1.7471e-07
P55,60.00,90.00,60.00,0.00,6.4144e-07,8.5606e-07,9.5500e-07,8.2809e-09,5.8717e-07,2.3643e-07,6.5272e-07,8.5643e-07,9.5619e-07,5.6556e-09,5.9061e-07,2.3641e-07
P55,0.00,180.00,45.00,0.00,9.4557e-07,1.3060e-06,1.4296e-06,1.1830e-08,7.2231e-07,2.5122e-07,9.6170e-07,1.3083e-06,1.4321e-06,7.8464e-09,7.2750e-07,2.5115e-07
P55,55.00,45.00,55.00,0.00,8.1043e-07,1.1515e-06,1.3114e-06,1.1238e-08,8.5217e-07,3.5865e-07,8.2428e-07,1.1515e-06,1.3122e-06,7.1403e-09,8.5664e-07,3.5885e-07
P55,60.00,135.00,0.00,0.00,1.2312e-06,1.6719e-06,1.8389e-06,1.3577e-08,9.7071e-07,3.4883e-07,1.2525e-06,1.6742e-06,1.8426e-06,8.7667e-09,9.7745e-07,3.4864e-07
P55,30.00,135.00,45.00,0.00,9.2949e-07,1.2617e-06,1.3758e-06,1.1168e-08,7.0365e-07,2.4552e-07,9.4546e-07,1.2639e-06,1.3783e-06,7.3878e-09,7.0867e-07,2.4544e-07
P55,0.00,45.00,30.00,0.00,1.2083e-06,1.6774e-06,1.8295e-06,1.5583e-08,8.9067e-07,3.0104e-07,1.2289e-06,1.6806e-06,1.8331e-06,1.0547e-08,8.9728e-07,3.0079e-07
P55,60.00,45.00,60.00,0.00,7.3352e-07,1.0497e-06,1.2144e-06,1.0446e-08,8.4157e-07,3.6926e-07,7.4609e-07,1.0489e-06,1.2149e-06,6.6454e-09,8.4572e-07,3.6939e-07
P55,30.00,0.00,45.00,0.00,9.7157e-07,1.3683e-06,1.5174e-06,1.3245e-08,8.3689e-07,3.1343e-07,9.8807e-07,1.3700e-06,1.5194e-06,8.7271e-09,8.4221e-07,3.1346e-07
P55,30.00,0.00,30.00,0.00,1.2065e-06,1.6939e-06,1.8639e-06,1.6264e-08,9.6923e-07,3.4679e-07,1.2269e-06,1.6966e-06,1.8670e-06,1.0906e-08,9.7583e-07,3.4661e-07
P55,30.00,45.00,60.00,0.00,6.4849e-07,9.0130e-07,1.0062e-06,8.2698e-09,5.8147e-07,2.2591e-07,6.5961e-07,9.0204e-07,1.0073e-06,5.3050e-09,5.8508e-07,2.2587e-07
P55,30.00,135.00,60.00,0.00,6.1690e-07,8.1695e-07,8.9118e-07,7.0562e-09,4.7059e-07,1.6888e-07,6.2767e-07,8.1819e-07,8.9272e-07,4.6744e-09,4.7392e-07,1.6876e-07
P55,30.00,90.00,60.00,0.00,6.2535e-07,8.4898e-07,9.3694e-07,7.4671e-09,5.1549e-07,1.9179e-07,6.3617e-07,8.4999e-07,9.3832e-07,4.8511e-09,5.1894e-07,1.9171e-07
P55,55.00,45.00,45.00,0.00,9.6776e-07,1.3649e-06,1.5366e-06,1.2933e-08,9.4103e-07,3.7967e-07,9.8428e-07,1.3655e-06,1.5381e-06,8.2683e-09,9.4632e-07,3.7983e-07
P55,55.00,90.00,45.00,0.00,9.0793e-07,1.2368e-06,1.3688e-06,1.1058e-08,7.8092e-07,2.9691e-07,9.2362e-07,1.2381e-06,1.3708e-06,7.2115e-09,7.8583e-07,2.9694e-07
P55,30.00,0.00,0.00,0.00,1.3948e-06,1.9361e-06,2.1113e-06,1.7753e-08,1.0285e-06,3.4754e-07,1.4185e-06,1.9398e-06,2.1156e-06,1.1986e-08,1.0361e-06,3.4726e-07
P55,60.00,180.00,60.00,0.00,6.3703e-07,7.7011e-07,8.1731e-07,7.8837e-09,4.4359e-07,1.6315e-07,6.4865e-07,7.7149e-07,8.1889e-07,5.9022e-09,4.4659e-07,1.6306e-07
P55,30.00,135.00,30.00,0.00,1.1781e-06,1.6168e-06,1.7615e-06,1.4541e-08,8.7402e-07,2.9847e-07,1.1982e-06,1.6199e-06,1.7649e-06,9.7202e-09,8.8042e-07,2.9823e-07
P55,55.00,180.00,45.00,0.00,8.9372e-07,1.1540e-06,1.2459e-06,1.0192e-08,6.5815e-07,2.3468e-07,9.0945e-07,1.1560e-06,1.2483e-06,6.9610e-09,6.6272e-07,2.3462e-07
P55,0.00,90.00,30.00,0.00,1.2083e-06,1.6774e-06,1.8295e-06,1.5583e-08,8.9067e-07,3.0104e-07,1.2289e-06,1.6806e-06,1.8331e-06,1.0547e-08,8.9728e-07,3.0079e-07
P55,0.00,45.00,0.00,0.00,1.4366e-06,1.9986e-06,2.1738e-06,1.8847e-08,1.0253e-06,3.3834e-07,1.4610e-06,2.0028e-06,2.1784e-06,1.2957e-08,1.0331e-06,3.3803e-07
P55,55.00,0.00,55.00,0.00,8.7394e-07,1.2733e-06,1.4686e-06,1.2994e-08,1.0031e-06,4.3827e-07,8.8873e-07,1.2727e-06,1.4690e-06,8.1402e-09,1.0079e-06,4.3861e-07
P55,60.00,90.00,0.00,0.00,1.2312e-06,1.6719e-06,1.8389e-06,1.3577e-08,9.7071e-07,3.4883e-07,1.2525e-06,1.6742e-06,1.8426e-06,8.7667e-09,9.7745e-07,3.4864e-07
P55,60.00,0.00,0.00,0.00,1.2312e-06,1.6719e-06,1.8389e-06,1.3577e-08,9.7071e-07,3.4883e-07,1.2525e-06,1.6742e-06,1.8426e-06,8.7667e-09,9.7745e-07,3.4864e-07
P55,60.00,0.00,60.00,0.00,8.2892e-07,1.2385e-06,1.4636e-06,1.2745e-08,1.0846e-06,4.9857e-07,8.4287e-07,1.2367e-06,1.4635e-06,7.8009e-09,1.0894e-06,4.9887e-07
P55,60.00,180.00,45.00,0.00,8.8272e-07,1.1212e-06,1.2071e-06,1.0078e-08,6.4242e-07,2.3054e-07,8.9840e-07,1.1231e-06,1.2095e-06,7.0401e-09,6.4686e-07,2.3049e-07
P55,30.00,135.00,0.00,0.00,1.3948e-06,1.9361e-06,2.1113e-06,1.7753e-08,1.0285e-06,3.4754e-07,1.4185e-06,1.9398e-06,2.1156e-06,1.1986e-08,1.0361e-06,3.4726e-07
P55,30.00,45.00,55.00,0.00,7.5884e-07,1.0593e-06,1.1784e-06,9.8741e-09,6.6720e-07,2.5472e-07,7.7180e-07,1.0603e-06,1.1798e-06,6.3855e-09,6.7139e-07,2.5476e-07
P55,60.00,45.00,30.00,0.00,1.1184e-06,1.5542e-06,1.7360e-06,1.3646e-08,1.0068e-06,3.9046e-07,1.1376e-06,1.5554e-06,1.7385e-06,8.7234e-09,1.0129e-06,3.9040e-07
P55,60.00,90.00,45.00,0.00,8.9401e-07,1.2087e-06,1.3405e-06,1.0781e-08,7.7813e-07,2.9945e-07,9.0955e-07,1.2097e-06,1.3425e-06,7.0924e-09,7.8296e-07,2.9949e-07
P55,30.00,0.00,60.00,0.00,6.6380e-07,9.3174e-07,1.0454e-06,8.7720e-09,6.1872e-07,2.4535e-07,6.7515e-07,9.3235e-07,1.0465e-06,5.6091e-09,6.2242e-07,2.4534e-07
P55,30.00,180.00,45.00,0.00,9.2809e-07,1.2509e-06,1.3599e-06,1.0991e-08,6.8804e-07,2.3768e-07,9.4408e-07,1.2532e-06,1.3625e-06,7.2957e-09,6.9302e-07,2.3759e-07
P55,30.00,45.00,45.00,0.00,9.5954e-07,1.3434e-06,1.4856e-06,1.2731e-08,8.0732e-07,2.9824e-07,9.7587e-07,1.3452e-06,1.4877e-06,8.3779e-09,8.1258e-07,2.9824e-07
P55,0.00,180.00,0.00,0.00,1.4366e-06,1.9986e-06,2.1738e-06,1.8847e-08,1.0253e-06,3.3834e-07,1.4610e-06,2.0028e-06,2.1784e-06,1.2957e-08,1.0331e-06,3.3803e-07
P55,60.00,135.00,60.00,0.00,6.2884e-07,7.8480e-07,8.4628e-07,7.8224e-09,4.7530e-07,1.7926e-07,6.4018e-07,7.8589e-07,8.4777e-07,5.7002e-09,4.7841e-07,1.7918e-07
P56,0.00,90.00,0.00,0.00,1.4353e-06,1.9289e-06,2.0263e-06,3.4181e-09,1.0173e-06,3.2361e-07,1.4608e-06,1.9384e-06,2.0553e-06,1.6990e-09,1.0253e-06,3.2343e-07
P56,60.00,0.00,55.00,0.00,9.0051e-07,1.2847e-06,1.4477e-06,3.7010e-09,1.0896e-06,4.6396e-07,9.1630e-07,1.2874e-06,1.4654e-06,2.4145e-09,1.0949e-06,4.6462e-07
P56,30.00,0.00,30.00,0.00,1.2048e-06,1.6355e-06,1.7387e-06,3.1150e-09,9.6148e-07,3.3091e-07,1.2262e-06,1.6428e-06,1.7627e-06,1.5995e-09,9.6818e-07,3.3087e-07
P56,0.00,180.00,45.00,0.00,9.4443e-07,1.2602e-06,1.3320e-06,2.5361e-09,7.1627e-07,2.3952e-07,9.6126e-07,1.2661e-06,1.3506e-06,1.4348e-09,7.2153e-07,2.3955e-07
P56,0.00,0.00,55.00,0.00,7.3056e-07,9.6621e-07,1.0236e-06,2.1350e-09,5.6586e-07,1.9314e-07,7.4366e-07,9.7055e-07,1.0380e-06,1.3240e-09,5.6996e-07,1.9319e-07
P56,55.00,90.00,45.00,0.00,9.0657e-07,1.1936e-06,1.2740e-06,3.1500e-09,7.7373e-07,2.8087e-07,9.2290e-07,1.1985e-06,1.2918e-06,2.1715e-09,7.7875e-07,2.8104e-07
P56,30.00,45.00,0.00,0.00,1.3935e-06,1.8684e-06,1.9674e-06,3.4605e-09,1.0204e-06,3.3181e-07,1.4183e-06,1.8774e-06,1.9955e-06,1.8224e-09,1.0281e-06,3.3167e-07
P56,30.00,0.00,45.00,0.00,9.7001e-07,1.3216e-06,1.4162e-06,2.7268e-09,8.2991e-07,2.9851e-07,9.8720e-07,1.3270e-06,1.4351e-06,1.4772e-09,8.3533e-07,2.9868e-07
P56,0.00,180.00,55.00,0.00,7.3056e-07,9.6621e-07,1.0236e-06,2.1350e-09,5.6586e-07,1.9314e-07,7.4366e-07,9.7055e-07,1.0380e-06,1.3240e-09,5.6996e-07,1.9319e-07
P56,0.00,90.00,45.00,0.00,9.4443e-07,1.2602e-06,1.3320e-06,2.5361e-09,7.1627e-07,2.3952e-07,9.6126e-07,1.2661e-06,1.3506e-06,1.4348e-09,7.2153e-07,2.3955e-07
P56,0.00,0.00,60.00,0.00,6.1701e-07,8.0953e-07,8.5856e-07,1.9175e-09,4.8096e-07,1.6603e-07,6.2813e-07,8.1310e-07,8.7071e-07,1.2637e-09,4.8445e-07,1.6599e-07
P56,45.00,135.00,45.00,0.00,9.1070e-07,1.1757e-06,1.2351e-06,2.9850e-09,6.9320e-07,2.3653e-07,9.2716e-07,1.1812e-06,1.2526e-06,2.0448e-09,6.9813e-07,2.3658e-07
P56,55.00,180.00,45.00,0.00,8.9324e-07,1.1134e-06,1.1576e-06,3.4031e-09,6.5187e-07,2.2181e-07,9.0961e-07,1.1187e-06,1.1745e-06,2.5930e-09,6.5655e-07,2.2186e-07
P56,0.00,90.00,55.00,0.00,7.3056e-07,9.6621e-07,1.0236e-06,2.1350e-09,5.6586e-07,1.9314e-07,7.4366e-07,9.7055e-07,1.0380e-06,1.3240e-09,5.6996e-07,1.9319e-07
P56,55.00,0.00,45.00,0.00,1.0127e-06,1.4061e-06,1.5421e-06,3.4756e-09,1.0390e-06,4.1276e-07,1.0306e-06,1.4106e-06,1.5618e-06,2.1069e-09,1.0446e-06,4.1322e-07
P56,0.00,180.00,0.00,0.00,1.4353e-06,1.9289e-06,2.0263e-06,3.4181e-09,1.0173e-06,3.2361e-07,1.4608e-06,1.9384e-06,2.0553e-06,1.6990e-09,1.0253e-06,3.2343e-07
P56,30.00,180.00,0.00,0.00,1.3935e-06,1.8684e-06,1.9674e-06,3.4605e-09,1.0204e-06,3.3181e-07,1.4183e-06,1.8774e-06,1.9955e-06,1.8224e-09,1.0281e-06,3.3167e-07
P56,45.00,45.00,45.00,0.00,9.6669e-07,1.3175e-06,1.4205e-06,2.9795e-09,8.7697e-07,3.2674e-07,9.8385e-07,1.3226e-06,1.4393e-06,1.7445e-09,8.8237e-07,3.2699e-07
P56,45.00,0.00,55.00,0.00,8.2288e-07,1.1427e-06,1.2533e-06,2.8306e-09,8.4253e-07,3.3536e-07,8.3741e-07,1.1463e-06,1.2690e-06,1.6919e-09,8.4717e-07,3.3573e-07
P56,0.00,0.00,0.00,0.00,1.4353e-06,1.9289e-06,2.0263e-06,3.4181e-09,1.0173e-06,3.2361e-07,1.4608e-06,1.9384e-06,2.0553e-06,1.6990e-09,1.0253e-06,3.2343e-07
P56,30.00,90.00,55.00,0.00,7.3434e-07,9.7077e-07,1.0322e-06,2.3014e-09,5.9574e-07,2.0964e-07,7.4752e-07,9.7494e-07,1.0465e-06,1.4793e-09,5.9984e-07,2.0972e-07
P56,0.00,135.00,30.00,0.00,1.2071e-06,1.6188e-06,1.7053e-06,3.0110e-09,8.8357e-07,2.8761e-07,1.2286e-06,1.6266e-06,1.7294e-06,1.5730e-09,8.9027e-07,2.8748e-07
P56,30.00,135.00,55.00,0.00,7.2512e-07,9.3751e-07,9.8639e-07,2.3558e-09,5.4941e-07,1.8703e-07,7.3822e-07,9.4182e-07,1.0004e-06,1.6070e-09,5.5340e-07,1.8707e-07
P56,60.00,0.00,30.00,0.00,1.1430e-06,1.5515e-06,1.6809e-06,3.7619e-09,1.0625e-06,4.0156e-07,1.1633e-06,1.5572e-06,1.7040e-06,2.4188e-09,1.0690e-06,4.0172e-07
P56,60.00,135.00,55.00,0.00,7.1733e-07,8.7778e-07,9.1390e-07,3.2652e-09,5.4233e-07,1.9222e-07,7.3065e-07,8.8176e-07,9.2719e-07,2.6593e-09,5.4603e-07,1.9229e-07
P56,0.00,0.00,30.00,0.00,1.2071e-06,1.6188e-06,1.7053e-06,3.0110e-09,8.8357e-07,2.8761e-07,1.2286e-06,1.6266e-06,1.7294e-06,1.5730e-09,8.9027e-07,2.8748e-07
P56,60.00,90.00,45.00,0.00,8.9267e-07,1.1662e-06,1.2467e-06,3.3482e-09,7.7083e-07,2.8257e-07,9.0883e-07,1.1709e-06,1.2643e-06,2.4345e-09,7.7577e-07,2.8275e-07
P56,45.00,90.00,45.00,0.00,9.2531e-07,1.2285e-06,1.3075e-06,2.8953e-09,7.6629e-07,2.7210e-07,9.4188e-07,1.2337e-06,1.3256e-06,1.8402e-09,7.7142e-07,2.7223e-07
P56,30.00,45.00,30.00,0.00,1.1975e-06,1.6192e-06,1.7182e-06,3.1051e-09,9.4191e-07,3.2125e-07,1.2188e-06,1.6266e-06,1.7420e-06,1.6272e-09,9.4857e-07,3.2119e-07
P56,45.00,90.00,55.00,0.00,7.3610e-07,9.6954e-07,1.0351e-06,2.5552e-09,6.2740e-07,2.2819e-07,7.4935e-07,9.7348e-07,1.0493e-06,1.7424e-09,6.3150e-07,2.2831e-07
P56,30.00,135.00,0.00,0.00,1.3935e-06,1.8684e-06,1.9674e-06,3.4605e-09,1.0204e-06,3.3181e-07,1.4183e-06,1.8774e-06,1.9955e-06,1.8224e-09,1.0281e-06,3.3167e-07
P56,0.00,45.00,45.00,0.00,9.4443e-07,1.2602e-06,1.3320e-06,2.5361e-09,7.1627e-07,2.3952e-07,9.6126e-07,1.2661e-06,1.3506e-06,1.4348e-09,7.2153e-07,2.3955e-07
P56,60.00,180.00,60.00,0.00,6.3673e-07,7.4291e-07,7.5784e-07,3.3016e-09,4.3846e-07,1.5313e-07,6.4878e-07,7.4654e-07,7.6900e-07,2.8277e-09,4.4154e-07,1.5310e-07
P56,0.00,90.00,30.00,0.00,1.2071e-06,1.6188e-06,1.7053e-06,3.0110e-09,8.8357e-07,2.8761e-07,1.2286e-06,1.6266e-06,1.7294e-06,1.5730e-09,8.9027e-07,2.8748e-07
P56,60.00,135.00,45.00,0.00,8.7780e-07,1.0978e-06,1.1485e-06,3.5109e-09,6.6732e-07,2.3235e-07,8.9393e-07,1.1028e-06,1.1653e-06,2.7292e-09,6.7196e-07,2.3243e-07
P56,30.00,180.00,45.00,0.00,9.2731e-07,1.2070e-06,1.2659e-06,2.7714e-09,6.8197e-07,2.2607e-07,9.4398e-07,1.2128e-06,1.2839e-06,1.7809e-09,6.8703e-07,2.2608e-07
P56,60.00,90.00,60.00,0.00,6.4003e-07,8.2559e-07,8.8723e-07,2.9195e-09,5.8053e-07,2.2206e-07,6.5173e-07,8.2854e-07,8.9957e-07,2.2900e-09,5.8408e-07,2.2213e-07
P56,0.00,45.00,0.00,0.00,1.4353e-06,1.9289e-06,2.0263e-06,3.4181e-09,1.0173e-06,3.2361e-07,1.4608e-06,1.9384e-06,2.0553e-06,1.6990e-09,1.0253e-06,3.2343e-07
P56,45.00,180.00,55.00,0.00,7.2458e-07,9.0390e-07,9.4023e-07,2.7508e-09,5.2856e-07,1.8019e-07,7.3785e-07,9.0821e-07,9.5373e-07,2.0788e-09,5.3237e-07,1.8022e-07
P56,30.00,90.00,0.00,0.00,1.3935e-06,1.8684e-06,1.9674e-06,3.4605e-09,1.0204e-06,3.3181e-07,1.4183e-06,1.8774e-06,1.9955e-06,1.8224e-09,1.0281e-06,3.3167e-07
P56,0.00,45.00,55.00,0.00,7.3056e-07,9.6621e-07,1.0236e-06,2.1350e-09,5.6586e-07,1.9314e-07,7.4366e-07,9.7055e-07,1.0380e-06,1.3240e-09,5.6996e-07,1.9319e-07
P56,60.00,135.00,30.00,0.00,1.0654e-06,1.3600e-06,1.4290e-06,3.7336e-09,8.0774e-07,2.7602e-07,1.0849e-06,1.3664e-06,1.4502e-06,2.7487e-09,8.1353e-07,2.7595e-07
P56,55.00,135.00,55.00,0.00,7.1959e-07,8.9428e-07,9.3405e-07,3.0015e-09,5.4857e-07,1.9321e-07,7.3284e-07,8.9834e-07,9.4746e-07,2.3530e-09,5.5234e-07,1.9328e-07
P56,55.00,0.00,55.00,0.00,8.7223e-07,1.2319e-06,1.3732e-06,3.3411e-09,9.9319e-07,4.1387e-07,8.8756e-07,1.2350e-06,1.3900e-06,2.0933e-09,9.9816e-07,4.1442e-07
P56,55.00,135.00,45.00,0.00,8.9092e-07,1.1297e-06,1.1842e-06,3.2815e-09,6.8064e-07,2.3566e-07,9.0716e-07,1.1349e-06,1.2012e-06,2.4327e-09,6.8540e-07,2.3573e-07
P56,60.00,90.00,0.00,0.00,1.2301e-06,1.6122e-06,1.7086e-06,3.8206e-09,9.6282e-07,3.3043e-07,1.2523e-06,1.6195e-06,1.7340e-06,2.6070e-09,9.6970e-07,3.3037e-07
P56,0.00,45.00,30.00,0.00,1.2071e-06,1.6188e-06,1.7053e-06,3.0110e-09,8.8357e-07,2.8761e-07,1.2286e-06,1.6266e-06,1.7294e-06,1.5730e-09,8.9027e-07,2.8748e-07
P56,30.00,135.00,60.00,0.00,6.1611e-07,7.8765e-07,8.2813e-07,2.1453e-09,4.6593e-07,1.6000e-07,6.2732e-07,7.9124e-07,8.3996e-07,1.5416e-09,4.6931e-07,1.5995e-07
P56,0.00,180.00,60.00,0.00,6.1701e-07,8.0953e-07,8.5856e-07,1.9175e-09,4.8096e-07,1.6603e-07,6.2813e-07,8.1310e-07,8.7071e-07,1.2637e-09,4.8445e-07,1.6599e-07
P56,45.00,0.00,45.00,0.00,9.9528e-07,1.3718e-06,1.4876e-06,3.0801e-09,9.4220e-07,3.5932e-07,1.0129e-06,1.3768e-06,1.5069e-06,1.7370e-09,9.4775e-07,3.5964e-07
P56,0.00,90.00,60.00,0.00,6.1701e-07,8.0953e-07,8.5856e-07,1.9175e-09,4.8096e-07,1.6603e-07,6.2813e-07,8.1310e-07,8.7071e-07,1.2637e-09,4.8445e-07,1.6599e-07
P56,55.00,45.00,45.00,0.00,9.6614e-07,1.3188e-06,1.4337e-06,3.2986e-09,9.3263e-07,3.5943e-07,9.8332e-07,1.3234e-06,1.4526e-06,2.0887e-09,9.3805e-07,3.5976e-07
P56,55.00,90.00,55.00,0.00,7.3431e-07,9.6008e-07,1.0284e-06,2.8552e-09,6.4780e-07,2.4141e-07,7.4760e-07,9.6378e-07,1.0425e-06,2.0793e-09,6.5187e-07,2.4157e-07
P56,45.00,135.00,55.00,0.00,7.2292e-07,9.1733e-07,9.6187e-07,2.6552e-09,5.5189e-07,1.9145e-07,7.3610e-07,9.2152e-07,9.7553e-07,1.9508e-09,5.5577e-07,1.9150e-07
P56,30.00,180.00,55.00,0.00,7.2394e-07,9.2652e-07,9.7032e-07,2.4002e-09,5.3303e-07,1.7906e-07,7.3707e-07,9.3090e-07,9.8419e-07,1.6771e-09,5.3697e-07,1.7907e-07
P56,60.00,180.00,45.00,0.00,8.8233e-07,1.0815e-06,1.1206e-06,3.6615e-09,6.3615e-07,2.1737e-07,8.9864e-07,1.0867e-06,1.1371e-06,2.9178e-09,6.4070e-07,2.1742e-07
P56,45.00,45.00,55.00,0.00,7.8487e-07,1.0716e-06,1.1651e-06,2.6830e-09,7.5628e-07,2.9202e-07,7.9882e-07,1.0753e-06,1.1802e-06,1.6769e-09,7.6071e-07,2.9229e-07
P56,60.00,135.00,60.00,0.00,6.2809e-07,7.5677e-07,7.8490e-07,3.1088e-09,4.6984e-07,1.6828e-07,6.3985e-07,7.6018e-07,7.9632e-07,2.6020e-09,4.7303e-07,1.6827e-07
P56,0.00,135.00,0.00,0.00,1.4353e-06,1.9289e-06,2.0263e-06,3.4181e-09,1.0173e-06,3.2361e-07,1.4608e-06,1.9384e-06,2.0553e-06,1.6990e-09,1.0253e-06,3.2343e-07
P56,30.00,90.00,60.00,0.00,6.2429e-07,8.1880e-07,8.7160e-07,2.0903e-09,5.1050e-07,1.8182e-07,6.3556e-07,8.2225e-07,8.8373e-07,1.4207e-09,5.1402e-07,1.8180e-07
P56,60.00,135.00,0.00,0.00,1.2301e-06,1.6122e-06,1.7086e-06,3.8206e-09,9.6282e-07,3.3043e-07,1.2523e-06,1.6195e-06,1.7340e-06,2.6070e-09,9.6970e-07,3.3037e-07
P56,0.00,180.00,30.00,0.00,1.2071e-06,1.6188e-06,1.7053e-06,3.0110e-09,8.8357e-07,2.8761e-07,1.2286e-06,1.6266e-06,1.7294e-06,1.5730e-09,8.9027e-07,2.8748e-07
P56,60.00,90.00,30.00,0.00,1.0784e-06,1.4130e-06,1.5034e-06,3.6206e-09,8.8495e-07,3.1363e-07,1.0978e-06,1.4190e-06,1.5252e-06,2.5302e-09,8.9095e-07,3.1362e-07
P56,55.00,45.00,55.00,0.00,8.0880e-07,1.1129e-06,1.2239e-06,3.0814e-09,8.4371e-07,3.3858e-07,8.2316e-07,1.1162e-06,1.2395e-06,2.0403e-09,8.4831e-07,3.3895e-07
P56,30.00,90.00,30.00,0.00,1.1848e-06,1.5867e-06,1.6763e-06,3.1120e-09,9.0144e-07,3.0144e-07,1.2059e-06,1.5942e-06,1.6999e-06,1.7106e-09,9.0801e-07,3.0135e-07
P56,60.00,180.00,30.00,0.00,1.0661e-06,1.3452e-06,1.4058e-06,3.8247e-09,7.8260e-07,2.6388e-07,1.0856e-06,1.3517e-06,1.4268e-06,2.8730e-09,7.8832e-07,2.6380e-07
P56,45.00,180.00,45.00,0.00,9.0953e-07,1.1590e-06,1.2103e-06,3.0624e-09,6.6808e-07,2.2434e-07,9.2603e-07,1.1645e-06,1.2277e-06,2.1613e-09,6.7296e-07,2.2437e-07
P56,0.00,45.00,60.00,0.00,6.1701e-07,8.0953e-07,8.5856e-07,1.9175e-09,4.8096e-07,1.6603e-07,6.2813e-07,8.1310e-07,8.7071e-07,1.2637e-09,4.8445e-07,1.6599e-07
P56,60.00,0.00,60.00,0.00,8.2691e-07,1.1981e-06,1.3677e-06,3.6313e-09,1.0723e-06,4.6855e-07,8.4134e-07,1.2000e-06,1.3841e-06,2.4152e-09,1.0772e-06,4.6904e-07
P56,60.00,45.00,60.00,0.00,7.3181e-07,1.0142e-06,1.1323e-06,3.2352e-09,8.3210e-07,3.4699e-07,7.4482e-07,1.0166e-06,1.1467e-06,2.3094e-09,8.3639e-07,3.4726e-07
P56,55.00,180.00,55.00,0.00,7.2298e-07,8.7663e-07,9.0479e-07,3.1437e-09,5.1706e-07,1.7793e-07,7.3640e-07,8.8086e-07,9.1795e-07,2.5347e-09,5.2074e-07,1.7797e-07
P56,60.00,45.00,0.00,0.00,1.2301e-06,1.6122e-06,1.7086e-06,3.8206e-09,9.6282e-07,3.3043e-07,1.2523e-06,1.6195e-06,1.7340e-06,2.6070e-09,9.6970e-07,3.3037e-07
P56,60.00,0.00,0.00,0.00,1.2301e-06,1.6122e-06,1.7086e-06,3.8206e-09,9.6282e-07,3.3043e-07,1.2523e-06,1.6195e-06,1.7340e-06,2.6070e-09,9.6970e-07,3.3037e-07
P56,0.00,135.00,45.00,0.00,9.4443e-07,1.2602e-06,1.3320e-06,2.5361e-09,7.1627e-07,2.3952e-07,9.6126e-07,1.2661e-06,1.3506e-06,1.4348e-09,7.2153e-07,2.3955e-07
P56,30.00,45.00,55.00,0.00,7.5751e-07,1.0227e-06,1.0988e-06,2.3394e-09,6.6123e-07,2.4200e-07,7.7101e-07,1.0268e-06,1.1135e-06,1.4106e-09,6.6550e-07,2.4215e-07
