Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P54,45.00,90.00,45.00,0.00,5.6646e-07,7.6755e-07,8.3479e-07,2.5047e-08,6.5279e-07,3.0867e-07,5.7575e-07,7.6862e-07,8.3025e-07,2.0898e-08,6.5332e-07,3.0966e-07
P54,55.00,135.00,55.00,0.00,5.3791e-07,7.1212e-07,7.7571e-07,2.0091e-08,6.1711e-07,2.9869e-07,5.4685e-07,7.1294e-07,7.7171e-07,1.6375e-08,6.1800e-07,2.9950e-07
P54,45.00,0.00,45.00,0.00,5.5679e-07,7.6373e-07,8.3446e-07,2.5081e-08,6.5440e-07,3.0959e-07,5.6587e-07,7.6472e-07,8.2990e-07,2.0921e-08,6.5493e-07,3.1059e-07
P54,45.00,90.00,60.00,0.00,4.3105e-07,5.8835e-07,6.4749e-07,1.6913e-08,5.1648e-07,2.4907e-07,4.3810e-07,5.8891e-07,6.4410e-07,1.3775e-08,5.1720e-07,2.4976e-07
P55,45.00,180.00,0.00,0.00,7.1857e-07,9.2739e-07,9.8478e-07,5.2987e-09,8.9860e-07,4.5579e-07,7.3093e-07,9.3065e-07,9.9175e-07,3.8671e-09,8.9966e-07,4.5713e-07
P55,45.00,90.00,55.00,0.00,4.8267e-07,6.3015e-07,6.8046e-07,4.1876e-09,6.2475e-07,3.1580e-07,4.9099e-07,6.3204e-07,6.8594e-07,3.3374e-09,6.2589e-07,3.1661e-07
P55,55.00,0.00,0.00,0.00,7.4331e-07,9.6462e-07,1.0324e-06,5.8589e-09,9.4551e-07,4.7836e-07,7.5611e-07,9.6780e-07,1.0403e-06,4.4736e-09,9.4687e-07,4.7970e-07
P55,55.00,0.00,45.00,0.00,5.9081e-07,7.7708e-07,8.4193e-07,5.1232e-09,7.7491e-07,3.9182e-07,6.0096e-07,7.7935e-07,8.4873e-07,4.0720e-09,7.7630e-07,3.9284e-07
P55,45.00,180.00,60.00,0.00,4.6259e-07,5.7741e-07,6.1492e-07,4.4090e-09,5.5862e-07,2.8128e-07,4.7073e-07,5.7924e-07,6.2004e-07,3.6811e-09,5.5975e-07,2.8198e-07
P55,45.00,135.00,60.00,0.00,4.5009e-07,5.7151e-07,6.1299e-07,4.2338e-09,5.5938e-07,2.8180e-07,4.5795e-07,5.7325e-07,6.1810e-07,3.5058e-09,5.6052e-07,2.8249e-07
P55,45.00,135.00,45.00,0.00,5.8788e-07,7.4820e-07,7.9548e-07,4.8398e-09,7.2497e-07,3.6714e-07,5.9808e-07,7.5074e-07,8.0156e-07,3.7868e-09,7.2609e-07,3.6814e-07
P55,45.00,0.00,60.00,0.00,4.3089e-07,5.6500e-07,6.1370e-07,3.9547e-09,5.6447e-07,2.8486e-07,4.3831e-07,5.6658e-07,6.1880e-07,3.2151e-09,5.6561e-07,2.8557e-07
P55,0.00,180.00,30.00,0.00,5.9284e-07,7.5914e-07,8.0020e-07,4.1925e-09,7.2702e-07,3.6968e-07,6.0305e-07,7.6195e-07,8.0551e-07,2.9396e-09,7.2771e-07,3.7068e-07
P55,30.00,90.00,0.00,0.00,6.8567e-07,8.7803e-07,9.2557e-07,4.8579e-09,8.4123e-07,4.2778e-07,6.9747e-07,8.8128e-07,9.3173e-07,3.4195e-09,8.4202e-07,4.2893e-07
P55,55.00,90.00,30.00,0.00,6.8134e-07,8.8680e-07,9.5273e-07,5.5735e-09,8.7381e-07,4.4203e-07,6.9307e-07,8.8962e-07,9.6015e-07,4.3336e-09,8.7519e-07,4.4322e-07
P55,60.00,0.00,30.00,0.00,6.8364e-07,9.0033e-07,9.7636e-07,5.8795e-09,8.9945e-07,4.5468e-07,6.9537e-07,9.0295e-07,9.8430e-07,4.6727e-09,9.0104e-07,4.5567e-07
P55,60.00,45.00,0.00,0.00,7.5392e-07,9.8050e-07,1.0552e-06,6.3022e-09,9.6854e-07,4.8946e-07,7.6691e-07,9.8355e-07,1.0636e-06,4.9745e-09,9.7012e-07,4.9057e-07
P55,0.00,135.00,0.00,0.00,6.5802e-07,8.3656e-07,8.7734e-07,4.5863e-09,7.9485e-07,4.0412e-07,6.6936e-07,8.3974e-07,8.8293e-07,3.1543e-09,7.9548e-07,4.0525e-07
P55,55.00,180.00,60.00,0.00,5.0263e-07,6.2104e-07,6.6253e-07,5.2484e-09,6.0097e-07,3.0170e-07,5.1154e-07,6.2290e-07,6.6828e-07,4.5065e-09,6.0232e-07,3.0241e-07
P55,55.00,0.00,60.00,0.00,4.6851e-07,6.0907e-07,6.6335e-07,4.7382e-09,6.0980e-07,3.0702e-07,4.7663e-07,6.1065e-07,6.6908e-07,3.9786e-09,6.1116e-07,3.0775e-07
P55,30.00,180.00,0.00,0.00,6.8567e-07,8.7803e-07,9.2557e-07,4.8579e-09,8.4123e-07,4.2778e-07,6.9747e-07,8.8128e-07,9.3173e-07,3.4195e-09,8.4202e-07,4.2893e-07
P55,0.00,90.00,0.00,0.00,6.5802e-07,8.3656e-07,8.7734e-07,4.5863e-09,7.9485e-07,4.0412e-07,6.6936e-07,8.3974e-07,8.8293e-07,3.1543e-09,7.9548e-07,4.0525e-07
P55,55.00,45.00,30.00,0.00,6.7080e-07,8.8207e-07,9.5141e-07,5.4299e-09,8.7470e-07,4.4260e-07,6.8230e-07,8.8480e-07,9.5881e-07,4.1887e-09,8.7608e-07,4.4380e-07
P55,55.00,45.00,0.00,0.00,7.4331e-07,9.6462e-07,1.0324e-06,5.8589e-09,9.4551e-07,4.7836e-07,7.5611e-07,9.6780e-07,1.0403e-06,4.4736e-09,9.4687e-07,4.7970e-07
P55,0.00,45.00,60.00,0.00,3.7515e-07,4.8793e-07,5.2440e-07,3.0822e-09,4.8024e-07,2.4285e-07,3.8161e-07,4.8947e-07,5.2852e-07,2.4055e-09,4.8106e-07,2.4339e-07
P55,60.00,135.00,30.00,0.00,7.1557e-07,9.1494e-07,9.8068e-07,6.3233e-09,8.9693e-07,4.5303e-07,7.2801e-07,9.1782e-07,9.8864e-07,5.1189e-09,8.9852e-07,4.5402e-07
P55,45.00,135.00,0.00,0.00,7.1857e-07,9.2739e-07,9.8478e-07,5.2987e-09,8.9860e-07,4.5579e-07,7.3093e-07,9.3065e-07,9.9175e-07,3.8671e-09,8.9966e-07,4.5713e-07
P55,60.00,180.00,30.00,0.00,7.2794e-07,9.2100e-07,9.8294e-07,6.4931e-09,8.9659e-07,4.5276e-07,7.4065e-07,9.2397e-07,9.9091e-07,5.2878e-09,8.9817e-07,4.5375e-07
P55,55.00,0.00,30.00,0.00,6.6919e-07,8.8152e-07,9.5146e-07,5.4070e-09,8.7510e-07,4.4285e-07,6.8066e-07,8.8423e-07,9.5886e-07,4.1648e-09,8.7648e-07,4.4405e-07
P55,45.00,135.00,55.00,0.00,5.0296e-07,6.3938e-07,6.8316e-07,4.4670e-09,6.2316e-07,3.1475e-07,5.1172e-07,6.4143e-07,6.8866e-07,3.6185e-09,6.2429e-07,3.1556e-07
P55,0.00,0.00,30.00,0.00,5.9284e-07,7.5914e-07,8.0020e-07,4.1925e-09,7.2702e-07,3.6968e-07,6.0305e-07,7.6195e-07,8.0551e-07,2.9396e-09,7.2771e-07,3.7068e-07
P55,45.00,0.00,0.00,0.00,7.1857e-07,9.2739e-07,9.8478e-07,5.2987e-09,8.9860e-07,4.5579e-07,7.3093e-07,9.3065e-07,9.9175e-07,3.8671e-09,8.9966e-07,4.5713e-07
P55,30.00,45.00,0.00,0.00,6.8567e-07,8.7803e-07,9.2557e-07,4.8579e-09,8.4123e-07,4.2778e-07,6.9747e-07,8.8128e-07,9.3173e-07,3.4195e-09,8.4202e-07,4.2893e-07
P55,0.00,135.00,60.00,0.00,3.7515e-07,4.8793e-07,5.2440e-07,3.0822e-09,4.8024e-07,2.4285e-07,3.8161e-07,4.8947e-07,5.2852e-07,2.4055e-09,4.8106e-07,2.4339e-07
P55,30.00,180.00,30.00,0.00,6.3719e-07,8.0724e-07,8.4941e-07,4.6966e-09,7.7087e-07,3.9190e-07,6.4822e-07,8.1024e-07,8.5527e-07,3.4266e-09,7.7171e-07,3.9292e-07
P55,0.00,135.00,30.00,0.00,5.9284e-07,7.5914e-07,8.0020e-07,4.1925e-09,7.2702e-07,3.6968e-07,6.0305e-07,7.6195e-07,8.0551e-07,2.9396e-09,7.2771e-07,3.7068e-07
P55,45.00,0.00,30.00,0.00,6.4097e-07,8.4209e-07,9.0259e-07,4.7964e-09,8.2775e-07,4.1996e-07,6.5194e-07,8.4487e-07,9.0919e-07,3.5253e-09,8.2884e-07,4.2115e-07
P55,60.00,180.00,0.00,0.00,7.5392e-07,9.8050e-07,1.0552e-06,6.3022e-09,9.6854e-07,4.8946e-07,7.6691e-07,9.8355e-07,1.0636e-06,4.9745e-09,9.7012e-07,4.9057e-07
P55,55.00,90.00,60.00,0.00,4.6011e-07,6.0173e-07,6.5715e-07,4.6332e-09,6.0510e-07,3.0435e-07,4.6807e-07,6.0326e-07,6.6288e-07,3.8877e-09,6.0646e-07,3.0507e-07
P55,30.00,45.00,30.00,0.00,6.1182e-07,7.9522e-07,8.4512e-07,4.3706e-09,7.7156e-07,3.9243e-07,6.2231e-07,7.9803e-07,8.5095e-07,3.1013e-09,7.7241e-07,3.9345e-07
P55,30.00,90.00,30.00,0.00,6.2060e-07,7.9934e-07,8.4654e-07,4.4836e-09,7.7126e-07,3.9221e-07,6.3128e-07,8.0221e-07,8.5238e-07,3.2144e-09,7.7210e-07,3.9323e-07
P55,55.00,180.00,30.00,0.00,7.1225e-07,9.0165e-07,9.5805e-07,5.9896e-09,8.7274e-07,4.4124e-07,7.2465e-07,9.0470e-07,9.6549e-07,4.7484e-09,8.7412e-07,4.4243e-07
P55,60.00,90.00,30.00,0.00,6.9400e-07,9.0460e-07,9.7705e-07,6.0263e-09,8.9788e-07,4.5370e-07,7.0597e-07,9.0731e-07,9.8500e-07,4.8226e-09,8.9946e-07,4.5469e-07
P55,45.00,90.00,0.00,0.00,7.1857e-07,9.2739e-07,9.8478e-07,5.2987e-09,8.9860e-07,4.5579e-07,7.3093e-07,9.3065e-07,9.9175e-07,3.8671e-09,8.9966e-07,4.5713e-07
P55,45.00,180.00,55.00,0.00,5.1560e-07,6.4538e-07,6.8522e-07,4.6403e-09,6.2254e-07,3.1433e-07,5.2464e-07,6.4753e-07,6.9073e-07,3.7917e-09,6.2368e-07,3.1513e-07
P55,55.00,135.00,55.00,0.00,5.3797e-07,6.8129e-07,7.3122e-07,5.2164e-09,6.6740e-07,3.3615e-07,5.4739e-07,6.8332e-07,7.3739e-07,4.3615e-09,6.6878e-07,3.3698e-07
P55,45.00,45.00,45.00,0.00,5.5801e-07,7.3467e-07,7.9150e-07,4.4379e-09,7.2718e-07,3.6859e-07,5.6756e-07,7.3698e-07,7.9756e-07,3.3820e-09,7.2831e-07,3.6959e-07
P55,45.00,0.00,55.00,0.00,4.7888e-07,6.2987e-07,6.8206e-07,4.1291e-09,6.2731e-07,3.1730e-07,4.8710e-07,6.3173e-07,6.8755e-07,3.2716e-09,6.2845e-07,3.1812e-07
P55,0.00,90.00,60.00,0.00,3.7515e-07,4.8793e-07,5.2440e-07,3.0822e-09,4.8024e-07,2.4285e-07,3.8161e-07,4.8947e-07,5.2852e-07,2.4055e-09,4.8106e-07,2.4339e-07
P55,45.00,0.00,45.00,0.00,5.5749e-07,7.3475e-07,7.9189e-07,4.4294e-09,7.2771e-07,3.6889e-07,5.6703e-07,7.3705e-07,7.9794e-07,3.3718e-09,7.2883e-07,3.6990e-07
P55,0.00,0.00,0.00,0.00,6.5802e-07,8.3656e-07,8.7734e-07,4.5863e-09,7.9485e-07,4.0412e-07,6.6936e-07,8.3974e-07,8.8293e-07,3.1543e-09,7.9548e-07,4.0525e-07
P55,45.00,135.00,30.00,0.00,6.7105e-07,8.5612e-07,9.0728e-07,5.1921e-09,8.2637e-07,4.1899e-07,6.8266e-07,8.5914e-07,9.1390e-07,3.9217e-09,8.2746e-07,4.2019e-07
P55,45.00,90.00,45.00,0.00,5.6729e-07,7.3857e-07,7.9228e-07,4.5641e-09,7.2601e-07,3.6785e-07,5.7705e-07,7.4095e-07,7.9835e-07,3.5108e-09,7.2713e-07,3.6885e-07
P55,45.00,180.00,45.00,0.00,5.9970e-07,7.5386e-07,7.9751e-07,4.9976e-09,7.2458e-07,3.6685e-07,6.1016e-07,7.5649e-07,8.0360e-07,3.9442e-09,7.2570e-07,3.6784e-07
P55,0.00,180.00,60.00,0.00,3.7515e-07,4.8793e-07,5.2440e-07,3.0822e-09,4.8024e-07,2.4285e-07,3.8161e-07,4.8947e-07,5.2852e-07,2.4055e-09,4.8106e-07,2.4339e-07
P55,45.00,45.00,55.00,0.00,4.7695e-07,6.2840e-07,6.8093e-07,4.1053e-09,6.2652e-07,3.1686e-07,4.8513e-07,6.3024e-07,6.8641e-07,3.2505e-09,6.2766e-07,3.1767e-07
P55,55.00,135.00,45.00,0.00,6.2163e-07,7.9008e-07,8.4453e-07,5.5543e-09,7.7083e-07,3.8928e-07,6.3246e-07,7.9260e-07,8.5135e-07,4.5106e-09,7.7222e-07,3.9029e-07
P55,55.00,180.00,55.00,0.00,5.5553e-07,6.8970e-07,7.3412e-07,5.4638e-09,6.6649e-07,3.3552e-07,5.6534e-07,6.9187e-07,7.4030e-07,4.6085e-09,6.6786e-07,3.3634e-07
P55,55.00,180.00,0.00,0.00,7.4331e-07,9.6462e-07,1.0324e-06,5.8589e-09,9.4551e-07,4.7836e-07,7.5611e-07,9.6780e-07,1.0403e-06,4.4736e-09,9.4687e-07,4.7970e-07
P55,30.00,180.00,60.00,0.00,4.1768e-07,5.2879e-07,5.6378e-07,3.6674e-09,5.1341e-07,2.5939e-07,4.2497e-07,5.3052e-07,5.6831e-07,2.9664e-09,5.1435e-07,2.5995e-07
P55,55.00,90.00,55.00,0.00,5.1201e-07,6.6953e-07,7.2792e-07,4.8485e-09,6.6979e-07,3.3769e-07,5.2085e-07,6.7136e-07,7.3408e-07,3.9912e-09,6.7117e-07,3.3852e-07
P55,0.00,0.00,60.00,0.00,3.7515e-07,4.8793e-07,5.2440e-07,3.0822e-09,4.8024e-07,2.4285e-07,3.8161e-07,4.8947e-07,5.2852e-07,2.4055e-09,4.8106e-07,2.4339e-07
P55,60.00,90.00,60.00,0.00,4.7686e-07,6.2352e-07,6.8428e-07,5.1358e-09,6.3085e-07,3.1702e-07,4.8513e-07,6.2496e-07,6.9043e-07,4.3892e-09,6.3237e-07,3.1761e-07
P55,55.00,45.00,55.00,0.00,5.0951e-07,6.6996e-07,7.2988e-07,4.8062e-09,6.7245e-07,3.3925e-07,5.1828e-07,6.7176e-07,7.3603e-07,3.9418e-09,6.7382e-07,3.4008e-07
P55,60.00,135.00,0.00,0.00,7.5392e-07,9.8050e-07,1.0552e-06,6.3022e-09,9.6854e-07,4.8946e-07,7.6691e-07,9.8355e-07,1.0636e-06,4.9745e-09,9.7012e-07,4.9057e-07
P55,55.00,135.00,0.00,0.00,7.4331e-07,9.6462e-07,1.0324e-06,5.8589e-09,9.4551e-07,4.7836e-07,7.5611e-07,9.6780e-07,1.0403e-06,4.4736e-09,9.4687e-07,4.7970e-07
P55,0.00,45.00,30.00,0.00,5.9284e-07,7.5914e-07,8.0020e-07,4.1925e-09,7.2702e-07,3.6968e-07,6.0305e-07,7.6195e-07,8.0551e-07,2.9396e-09,7.2771e-07,3.7068e-07
P55,60.00,45.00,60.00,0.00,4.8073e-07,6.2810e-07,6.8889e-07,5.1799e-09,6.3488e-07,3.1933e-07,4.8907e-07,6.2957e-07,6.9504e-07,4.4223e-09,6.3640e-07,3.1993e-07
P55,45.00,90.00,30.00,0.00,6.5446e-07,8.4823e-07,9.0447e-07,4.9746e-09,8.2689e-07,4.1939e-07,6.6571e-07,8.5112e-07,9.1108e-07,3.7047e-09,8.2798e-07,4.2058e-07
P55,45.00,45.00,30.00,0.00,6.4371e-07,8.4328e-07,9.0289e-07,4.8329e-09,8.2748e-07,4.1979e-07,6.5473e-07,8.4608e-07,9.0948e-07,3.5624e-09,8.2857e-07,4.2099e-07
P55,30.00,0.00,30.00,0.00,6.0891e-07,7.9388e-07,8.4468e-07,4.3329e-09,7.7170e-07,3.9252e-07,6.1933e-07,7.9666e-07,8.5050e-07,3.0635e-09,7.7254e-07,3.9354e-07
P55,30.00,45.00,60.00,0.00,3.9409e-07,5.1855e-07,5.6135e-07,3.3409e-09,5.1603e-07,2.6105e-07,4.0085e-07,5.2010e-07,5.6586e-07,2.6355e-09,5.1697e-07,2.6161e-07
P55,30.00,135.00,60.00,0.00,4.1091e-07,5.2563e-07,5.6277e-07,3.5745e-09,5.1383e-07,2.5967e-07,4.1805e-07,5.2731e-07,5.6729e-07,2.8733e-09,5.1477e-07,2.6023e-07
P55,55.00,45.00,60.00,0.00,4.6070e-07,6.0413e-07,6.6033e-07,4.6325e-09,6.0837e-07,3.0624e-07,4.6866e-07,6.0566e-07,6.6606e-07,3.8781e-09,6.0973e-07,3.0696e-07
P55,30.00,90.00,60.00,0.00,3.9920e-07,5.2040e-07,5.6134e-07,3.4131e-09,5.1489e-07,2.6035e-07,4.0608e-07,5.2199e-07,5.6585e-07,2.7105e-09,5.1583e-07,2.6092e-07
P55,45.00,180.00,30.00,0.00,6.7963e-07,8.6025e-07,9.0880e-07,5.3044e-09,8.2617e-07,4.1884e-07,6.9142e-07,8.6333e-07,9.1543e-07,4.0335e-09,8.2726e-07,4.2003e-07
P55,55.00,45.00,45.00,0.00,5.8854e-07,7.7543e-07,8.4072e-07,5.0950e-09,7.7412e-07,3.9138e-07,5.9864e-07,7.7769e-07,8.4752e-07,4.0466e-09,7.7551e-07,3.9239e-07
P55,55.00,90.00,0.00,0.00,7.4331e-07,9.6462e-07,1.0324e-06,5.8589e-09,9.4551e-07,4.7836e-07,7.5611e-07,9.6780e-07,1.0403e-06,4.4736e-09,9.4687e-07,4.7970e-07
P55,55.00,90.00,45.00,0.00,5.9599e-07,7.7809e-07,8.4063e-07,5.2014e-09,7.7237e-07,3.9032e-07,6.0626e-07,7.8040e-07,8.4744e-07,4.1572e-09,7.7376e-07,3.9133e-07
P55,30.00,0.00,0.00,0.00,6.8567e-07,8.7803e-07,9.2557e-07,4.8579e-09,8.4123e-07,4.2778e-07,6.9747e-07,8.8128e-07,9.3173e-07,3.4195e-09,8.4202e-07,4.2893e-07
P55,60.00,180.00,60.00,0.00,5.2597e-07,6.4584e-07,6.9040e-07,5.8628e-09,6.2572e-07,3.1375e-07,5.3536e-07,6.4768e-07,6.9658e-07,5.1201e-09,6.2722e-07,3.1433e-07
P55,30.00,135.00,30.00,0.00,6.3182e-07,8.0467e-07,8.4847e-07,4.6278e-09,7.7098e-07,3.9199e-07,6.4274e-07,8.0763e-07,8.5432e-07,3.3581e-09,7.7182e-07,3.9301e-07
P55,55.00,180.00,45.00,0.00,6.3753e-07,7.9777e-07,8.4731e-07,5.7724e-09,7.7026e-07,3.8886e-07,6.4871e-07,8.0041e-07,8.5414e-07,4.7279e-09,7.7164e-07,3.8986e-07
P55,0.00,90.00,30.00,0.00,5.9284e-07,7.5914e-07,8.0020e-07,4.1925e-09,7.2702e-07,3.6968e-07,6.0305e-07,7.6195e-07,8.0551e-07,2.9396e-09,7.2771e-07,3.7068e-07
P55,0.00,45.00,0.00,0.00,6.5802e-07,8.3656e-07,8.7734e-07,4.5863e-09,7.9485e-07,4.0412e-07,6.6936e-07,8.3974e-07,8.8293e-07,3.1543e-09,7.9548e-07,4.0525e-07
P55,55.00,0.00,55.00,0.00,5.1542e-07,6.7373e-07,7.3223e-07,4.8845e-09,6.7363e-07,3.3990e-07,5.2431e-07,6.7557e-07,7.3839e-07,4.0157e-09,6.7500e-07,3.4073e-07
P55,60.00,90.00,0.00,0.00,7.5392e-07,9.8050e-07,1.0552e-06,6.3022e-09,9.6854e-07,4.8946e-07,7.6691e-07,9.8355e-07,1.0636e-06,4.9745e-09,9.7012e-07,4.9057e-07
P55,60.00,0.00,0.00,0.00,7.5392e-07,9.8050e-07,1.0552e-06,6.3022e-09,9.6854e-07,4.8946e-07,7.6691e-07,9.8355e-07,1.0636e-06,4.9745e-09,9.7012e-07,4.9057e-07
P55,60.00,0.00,60.00,0.00,4.9187e-07,6.3501e-07,6.9298e-07,5.3345e-09,6.3665e-07,3.2029e-07,5.0045e-07,6.3656e-07,6.9914e-07,4.5704e-09,6.3817e-07,3.2090e-07
P55,30.00,135.00,0.00,0.00,6.8567e-07,8.7803e-07,9.2557e-07,4.8579e-09,8.4123e-07,4.2778e-07,6.9747e-07,8.8128e-07,9.3173e-07,3.4195e-09,8.4202e-07,4.2893e-07
P55,60.00,45.00,30.00,0.00,6.8422e-07,9.0032e-07,9.7602e-07,5.8893e-09,8.9896e-07,4.5439e-07,6.9597e-07,9.0295e-07,9.8396e-07,4.6839e-09,9.0055e-07,4.5538e-07
P55,55.00,135.00,60.00,0.00,4.8498e-07,6.1266e-07,6.5976e-07,4.9940e-09,6.0212e-07,3.0247e-07,4.9350e-07,6.1438e-07,6.6550e-07,4.2522e-09,6.0348e-07,3.0319e-07
P55,45.00,45.00,0.00,0.00,7.1857e-07,9.2739e-07,9.8478e-07,5.2987e-09,8.9860e-07,4.5579e-07,7.3093e-07,9.3065e-07,9.9175e-07,3.8671e-09,8.9966e-07,4.5713e-07
P55,55.00,135.00,30.00,0.00,7.0126e-07,8.9631e-07,9.5608e-07,5.8420e-09,8.7303e-07,4.4147e-07,7.1342e-07,8.9928e-07,9.6351e-07,4.6015e-09,8.7441e-07,4.4266e-07
P55,30.00,0.00,60.00,0.00,3.9391e-07,5.1878e-07,5.6178e-07,3.3372e-09,5.1652e-07,2.6134e-07,4.0067e-07,5.2032e-07,5.6629e-07,2.6303e-09,5.1747e-07,2.6190e-07
P55,45.00,90.00,60.00,0.00,4.3095e-07,5.6303e-07,6.1080e-07,3.9641e-09,5.6136e-07,2.8306e-07,4.3839e-07,5.6461e-07,6.1590e-07,3.2335e-09,5.6250e-07,2.8376e-07
P55,45.00,45.00,60.00,0.00,4.2760e-07,5.6272e-07,6.1212e-07,3.9122e-09,5.6352e-07,2.8433e-07,4.3496e-07,5.6427e-07,6.1722e-07,3.1759e-09,5.6466e-07,2.8504e-07
P55,0.00,180.00,0.00,0.00,6.5802e-07,8.3656e-07,8.7734e-07,4.5863e-09,7.9485e-07,4.0412e-07,6.6936e-07,8.3974e-07,8.8293e-07,3.1543e-09,7.9548e-07,4.0525e-07
P55,60.00,135.00,60.00,0.00,5.0506e-07,6.3584e-07,6.8709e-07,5.5546e-09,6.2715e-07,3.1471e-07,5.1397e-07,6.3752e-07,6.9325e-07,4.8122e-09,6.2866e-07,3.1529e-07
P56,0.00,90.00,0.00,0.00,6.6261e-07,8.0566e-07,8.0563e-07,1.9050e-09,7.7862e-07,3.4125e-07,6.7470e-07,8.1188e-07,8.2442e-07,1.6780e-09,7.7946e-07,3.4279e-07
P56,30.00,0.00,30.00,0.00,6.1222e-07,7.6109e-07,7.7076e-07,1.7758e-09,7.5512e-07,3.3065e-07,6.2337e-07,7.6688e-07,7.8952e-07,1.5859e-09,7.5620e-07,3.3207e-07
P56,55.00,90.00,45.00,0.00,5.9763e-07,7.4003e-07,7.5758e-07,2.3157e-09,7.5340e-07,3.2611e-07,6.0863e-07,7.4549e-07,7.7752e-07,2.1704e-09,7.5514e-07,3.2752e-07
P56,30.00,45.00,0.00,0.00,6.8996e-07,8.4373e-07,8.4718e-07,2.0296e-09,8.2359e-07,3.6073e-07,7.0256e-07,8.5024e-07,8.6739e-07,1.8067e-09,8.2463e-07,3.6232e-07
P56,55.00,180.00,60.00,0.00,5.0401e-07,5.8978e-07,5.9437e-07,2.5881e-09,5.8496e-07,2.5058e-07,5.1353e-07,5.9415e-07,6.1044e-07,2.4795e-09,5.8663e-07,2.5159e-07
P56,55.00,45.00,30.00,0.00,6.7308e-07,8.4052e-07,8.6008e-07,2.3364e-09,8.5397e-07,3.7052e-07,6.8540e-07,8.4677e-07,8.8232e-07,2.1629e-09,8.5571e-07,3.7217e-07
P56,55.00,180.00,0.00,0.00,7.4641e-07,9.2091e-07,9.3558e-07,2.5511e-09,9.2355e-07,4.0077e-07,7.6011e-07,9.2787e-07,9.5944e-07,2.3544e-09,9.2528e-07,4.0260e-07
P56,0.00,0.00,60.00,0.00,3.7652e-07,4.6499e-07,4.7404e-07,1.3564e-09,4.6872e-07,2.0320e-07,3.8345e-07,4.6848e-07,4.8633e-07,1.2615e-09,4.6974e-07,2.0398e-07
P56,45.00,135.00,45.00,0.00,5.9028e-07,7.1419e-07,7.2042e-07,2.1944e-09,7.0804e-07,3.0767e-07,6.0119e-07,7.1965e-07,7.3879e-07,2.0428e-09,7.0945e-07,3.0905e-07
P56,55.00,180.00,45.00,0.00,6.3982e-07,7.5995e-07,7.6436e-07,2.7423e-09,7.5131e-07,3.2476e-07,6.5176e-07,7.6574e-07,7.8433e-07,2.5923e-09,7.5304e-07,3.2617e-07
P56,55.00,0.00,45.00,0.00,5.9235e-07,7.3894e-07,7.5872e-07,2.2506e-09,7.5593e-07,3.2750e-07,6.0323e-07,7.4435e-07,7.7869e-07,2.1046e-09,7.5767e-07,3.2892e-07
P56,55.00,135.00,30.00,0.00,7.0400e-07,8.5492e-07,8.6482e-07,2.6461e-09,8.5231e-07,3.6947e-07,7.1700e-07,8.6141e-07,8.8708e-07,2.4695e-09,8.5405e-07,3.7112e-07
P56,0.00,180.00,0.00,0.00,6.6261e-07,8.0566e-07,8.0563e-07,1.9050e-09,7.7862e-07,3.4125e-07,6.7470e-07,8.1188e-07,8.2442e-07,1.6780e-09,7.7946e-07,3.4279e-07
P56,45.00,135.00,0.00,0.00,7.2233e-07,8.8839e-07,8.9708e-07,2.2534e-09,8.7887e-07,3.8318e-07,7.3554e-07,8.9518e-07,9.1917e-07,2.0415e-09,8.8023e-07,3.8501e-07
P56,30.00,180.00,0.00,0.00,6.8996e-07,8.4373e-07,8.4718e-07,2.0296e-09,8.2359e-07,3.6073e-07,7.0256e-07,8.5024e-07,8.6739e-07,1.8067e-09,8.2463e-07,3.6232e-07
P56,45.00,45.00,45.00,0.00,5.5996e-07,7.0050e-07,7.1633e-07,1.8899e-09,7.1023e-07,3.0901e-07,5.7020e-07,7.0572e-07,7.3469e-07,1.7408e-09,7.1165e-07,3.1039e-07
P56,45.00,0.00,55.00,0.00,4.8016e-07,5.9908e-07,6.1490e-07,1.8093e-09,6.1200e-07,2.6533e-07,4.8897e-07,6.0348e-07,6.3103e-07,1.6898e-09,6.1342e-07,2.6648e-07
P56,55.00,180.00,30.00,0.00,7.1515e-07,8.6031e-07,8.6681e-07,2.7561e-09,8.5203e-07,3.6926e-07,7.2840e-07,8.6689e-07,8.8908e-07,2.5782e-09,8.5377e-07,3.7091e-07
P56,55.00,90.00,30.00,0.00,6.8378e-07,8.4531e-07,8.6144e-07,2.4454e-09,8.5308e-07,3.6998e-07,6.9634e-07,8.5165e-07,8.8369e-07,2.2709e-09,8.5482e-07,3.7164e-07
P56,0.00,0.00,0.00,0.00,6.6261e-07,8.0566e-07,8.0563e-07,1.9050e-09,7.7862e-07,3.4125e-07,6.7470e-07,8.1188e-07,8.2442e-07,1.6780e-09,7.7946e-07,3.4279e-07
P56,0.00,135.00,30.00,0.00,5.9657e-07,7.2956e-07,7.3256e-07,1.7521e-09,7.1178e-07,3.1180e-07,6.0746e-07,7.3518e-07,7.5000e-07,1.5592e-09,7.1268e-07,3.1317e-07
